VCTX0001	063 METIS_ME	
VCTX0001	064 METIS_CE	
VCTX0001	065 SPICE_CE	
VCTX0001	066 CPS_MZ_Panel	
VCTX0001	067 CPS_Zone_1	
VCTX0001	068 CPS_Zone_2	
VCTX0001	069 CPS_ Zone 4	
VCTX0001	070 CPS_Zone_5	
VCTX0001	071 CPS_Zone_6	
VCTX0001	072 CPS_Zone_7	
VCTX0001	073 CPS_Zone_8	
VCTX0001	074 CPS_Zone_9	
VCTX0001	075 CPS_Zone_10	
VCTX0001	076 CPS_FDV	
VCTX0001	077 Battery	
VCTX0001	078 Boom_Baffle	
VCTX0001	079 Boom_Hinge	
VCTX0001	080 HGA_Az_Motor	
VCTX0001	081 HGA_El_Motor	
VCTX0001	082 MGA_El_Motor	
VCTX0001	086 ANT_PZ_PA	
VCTX0001	087 ANT_PY_PA	
VCTX0001	088 ANT_MY_PA	
VCTX0001	089 RPW SCM	
VCTX0001	090 SoloHI EB+OU	
VCTX0001	091 HET-EPT 1	
VCTX0001	092 HET-EPT 2	
VCTX0001	093 EPD SIS	
VCTX0001	094 EPD STEP	
VCTX0001	095 SWA EAS	
VCTX0001	096 SWA HIS	
VCTX0001	097 MAG OBS	
VCTX0001	098 MAG IBS	
VCTX0001	099 Spare	
VCTX0001	100 Spare	
VCTX0001	101 Spare	
VCTX0001	102 Spare	
VCTX0001	103 Spare	
VCTX0001	104 Spare	
VIC00000	0	31
VIC00005	0	63
VIC00010	0	2500
VIC00015	0	2600
VIC00020	0	100
VIC00025	0	45
VIC00030	0	62000
VIC00035	0	62000
VICCMS05	2	255
VID10000	0	65535
VID10001	0	225
VID10002	0	226
VID10003	-255	255
VID10004	0	250
VID10005	0	100
VID10006	0	250
VID10007	1	255
VID10008	0	31
VID10009	-8192	8191
VID10010	1	5
VID10011	0	511
VID10012	0	511
VID10013	0	15
VIH6DUMP	4	4294967295
VIH6LOAD	4	224
VIHDECOL	0	5
VIHDSROW	0	9
VIHFNBYT	1	200
VIHMBANK	1	2
VIHMDUMP	4	208
VIHMFILE	4	2097152
VIHMFILL	4	2048
VIHMLOAD	4	16
VIHQSLOT	0	31
VIP06012	0	7FFF
VIP06013	1	32768
VIP06022	10000000	17FFFFFF
VIP06023	1	134217728
VIP06032	20000000	20000FFC
VIP06042	40000000	4FFFFFFF
VIP06043	1	268435456
VIP06052	80000000	80300000
VIP06062	A0000000	A002FFFF
VIP06063	1	196608
VIP06072	0	1FFFFFFC
VIP06073	1	536870912
VIP06082	0	FFFFFFFC
VIP06083	1	4294967295
VIP06092	40000000	41000000
VIPDID00	0	2147483647
VIPE8491	-26000	39000
VIPE8522	0	4
VIPE8701	1	67108848
VIPE8702	1	127
VIPE8703	1	127
VIPE8704	1	15
VIPE8705	1	15
VIPE8706	1	127
VIW00001	1	43200
VIW00003	1	43200
VIW00004	1	107
VIW00008	4	204
VIW00011	4	1000000
VIW00012	4	1000000
VIW00018	100	1000
VIW00019	1	FF
VIW00020	1	FF
VIW00021	1	FF
VIW00022	1	FF
VIW00023	40000000	43FFFFFF
VIW00024	40000000	43FFFFFF
VIW00025	40000000	43FFFFFF
VIW00026	10000000	103FBFFF
VIW00027	10000000	103FBFFF
VIW00028	40140000	43FFFFFF
VIW00029	40000000	43FFFFFF
VIW00030	0	250
VIW00031	0	250
VIW00032	0	250
VIW00033	0	250
VIW00034	0	250
VIW00035	0	250
VIW00036	0	250
VIW00037	0	250
VIW00038	0	250
VIW00039	0	250
VIW00050	1	10
VIW00051	1	10000
VIW00052	1	100
VIW00053	1	10
VIW00054	1	10
VIW00055	100	10000
VIW00056	100	10000
VIW00057	100	10000
VIW00058	1	100
VIW00059	1	64000
VIW00060	1	64000
VIW00061	1	64000
VIW00114	100	2000
VIW00115	1	30
VIW00116	1	300
VIW00123	500000	1500000
VIW00124	0	10
VIW00125	0	10000
VIW00126	0	65535
VIW00127	0	10000
VIW00128	0	10000
VIW00129	0	10000
VIW00130	0	30
VIW00131	0	30
VIW00132	0	30
VIW00133	0	10000
VIW00135	1	10
VIW00136	1	100
VIW00137	1	10000
VIW00138	1	10
VIW00139	1	10000
VIW00140	1	100
VIW00141	1	10000
VIW00142	1	10
VIW00143	25	10000
VIW00144	100	10000
VIW00145	100	10000
VIW00156	1	30
VIW00157	1	64000
VIW00158	1	64000
VIW00159	1	64000
VIW00160	1	64000
VIW00161	1	64000
VIW00162	1	64000
VIW00163	1	64000
VIW00229	1	43200
VIW00235	2048	2048
VIW00236	22	65535
VIW00237	4	65535
VIW00238	4	255
VIW00239	20	255
VIW00241	1	255
VIW00242	5	255
VIW00244	1	255
VIW00245	1	255
VIW00246	5	255
VIW00251	0	192
VIW00254	0	96
VIW00343	1	192
VIW00344	1	65535
VIW00345	1	65535
VIW00346	1	65535
VIW00404	1	96
VIW00449	1	65535
VIW00452	0	15
VIW00459	1	43200
VIW00460	4	4
VIW00469	10	10
VIW00472	2	2
VIW00478	2	2
VIW00483	10	10
VIW00492	4	4
VIW00500	10	10
VIW00503	2	2
VIW00509	2	2
VIW00514	10	10
VIW00523	4	4
VIW00531	10	10
VIW00534	2	2
VIW00540	2	2
VIW00545	10	10
VIW00554	1	43200
VIW00935	0	1000
VIW00936	0	3600
VIW00937	0	100
VIW00945	0	100
VIW00946	0	100
VIW00950	0	100
VIW00951	0	100
VIW00955	0	100
VIW00956	0	100
VIW00960	0	100
VIW00961	0	100
VIW00965	0	100
VIW00966	0	100
VIW00970	0	100
VIW00971	0	100
VIW00975	0	100
VIW00976	0	100
VIW00980	0	100
VIW00981	0	100
VIW00985	0	100
VIW00986	0	100
VIW00990	0	100
VIW00991	0	100
VIW00995	0	100
VIW00996	0	100
VIW01000	0	100
VIW01001	0	100
VIW01005	0	100
VIW01006	0	100
VIW01010	0	100
VIW01011	0	100
VIW01015	0	100
VIW01016	0	100
VIW01020	0	100
VIW01021	0	100
VIW01025	0	100
VIW01026	0	100
VIW01030	0	100
VIW01031	0	100
VIW01035	0	100
VIW01036	0	100
VIW01040	0	100
VIW01041	0	100
VIW01045	0	100
VIW01046	0	100
VIW01050	0	100
VIW01051	0	100
VIW01055	0	100
VIW01056	0	100
VIW01060	0	100
VIW01061	0	100
VIW01065	0	100
VIW01066	0	100
VIW01118	0	255
VIW01119	0	255
VIW01120	0	255
VIW01121	0	255
VIW01122	0	255
VIW01123	0	255
VIW01124	0	255
VIW01125	0	255
VIW01126	0	255
VIW01127	0	255
VIW01128	0	255
VIW01129	0	255
VIW01130	0	255
VIW01131	0	255
VIW01132	0	255
VIW01133	0	255
VIW01134	0	255
VIW01135	0	255
VIW01136	0	255
VIW01137	0	255
VIW01138	0	255
VIW01139	0	255
VIW01140	0	255
VIW01141	0	255
VIW01142	0	255
VIW01143	0	255
VIW01144	0	255
VIW01145	0	255
VIW01146	0	255
VIW01147	0	255
VIW01148	0	255
VIW01149	0	255
VIW01150	0	255
VIW01151	0	255
VIW01152	0	255
VIW01153	0	255
VIW01154	0	255
VIW01155	0	255
VIW01156	0	255
VIW01157	0	255
VIW01158	0	255
VIW01159	0	255
VIW01160	0	255
VIW01161	0	255
VIW01170	0	65535
VIW01171	0	30
VIW01172	0	30
VIW01173	0	30
VIW01204	1	64000
VIW01215	0	480
VIW01216	0	480
VIW01242	0	480
VIW01282	0	480
VIW01298	1	64
VIW01302	0	35
VIW01349	0	10000
VIW01350	0	10000
VIW01351	0	65535
VIW01352	0	65535
VIW01353	0	3600
VIW01354	1	1000
VIW01355	0	65535
VIW01358	0	192
VIW01379	1	31
VIW01383	1	255
VIW01386	0	255
VIW01387	0	255
VIW01388	0	255
VIW01394	1	10
VIW01395	1	65535
VIW01396	1	10
VIW01402	0	30
VIW01403	0	30
VIW01404	0	30
VIW01405	0	30
VIW01406	0	30
VIW01407	0	30
VIW01408	0	30
VIW01409	0	30
VIW01410	0	30
VIW01411	0	30
VIW01412	0	30
VIW01413	0	30
VIW01414	0	30
VIW01415	0	30
VIW01416	0	30
VIW01482	1	43200
VIW01486	0	2
VIW01487	1E-06	0.01
VIW01488	30	780
VIW01489	60	780
VIW01490	0	360
VIW01491	0	1
VIW01492	0	1
VIW01493	0	1
VIW01494	0	1
VIW01495	0	1
VIW01496	0	2
VIW01497	0	2
VIW01498	0	2
VIW01499	0	2
VIW01500	0	2
VIW01501	0	2
VIW01502	10	100000
VIW01503	-100	-0.01
VIW01504	0.01	1000
VIW01505	-100	-1
VIW01506	0.01	10
VIW01507	-1000	-1
VIW01508	6.25E-05	62.5
VIW01509	0.142	142000
VIW01510	0.346	334000
VIW01511	0.601	601000
VIW01512	0.879	879000
VIW01513	1.134	1130000
VIW01514	0.139	139000
VIW01515	0.16	160000
VIW01516	0.19	190000
VIW01517	0.213	213000
VIW01518	0.237	236000
VIW01519	0.253	253000
VIW01520	0.278	278000
VIW01523	0	5000
VIW01524	0	5000
VIW01525	0	100
VIW01527	0.2	2
VIW01528	1	1000
VIW01529	60	12000
VIW01532	0	10800
VIW01533	0	10800
VIW01534	0	21600
VIW01535	0	21600
VIW01536	0	5000
VIW01537	0	5000
VIW01538	1	1000000
VIW01539	1	1000000
VIW01540	1	1000
VIW01541	1	1000
VIW01542	1	1000
VIW01544	0	1
VIW01545	1E-07	0.1
VIW01547	-50	50
VIW01548	-50	50
VIW01549	-50	50
VIW01550	0.02	0.2
VIW01551	0.5	10
VIW01555	-32768	32767
VIW01556	1E-07	0.1
VIW01557	-32768	32767
VIW01558	1E-07	0.1
VIW01559	-32768	32767
VIW01560	1E-07	0.1
VIW01581	0	0
VIW01582	0	0
VIW01583	0	0
VIW01589	-50000	50000
VIW01590	-50000	50000
VIW01591	-50000	50000
VIW01592	0	50000
VIW01593	0	50000
VIW01594	0	50000
VIW01595	1	1000
VIW01596	-5000	1000
VIW01597	1.5E-05	1.5
VIW01654	0	1
VIW01655	0	1
VIW01656	0	1000
VIW01657	0	1000
VIW01658	0	65535
VIW01672	0	100
VIW01673	0	100
VIW01674	0	100
VIW01675	0	100
VIW01695	4	8
VIW01696	0	4
VIW01697	0	7
VIW01698	0	1
VIW01716	0	4800
VIW01717	0	4800
VIW01718	0	4800
VIW01719	0	4800
VIW01720	0	4800
VIW01721	0	4800
VIW01722	0	4800
VIW01723	0	4800
VIW01724	0	4800
VIW01725	0	4800
VIW01726	0	4800
VIW01727	0	4800
VIW01728	0	4800
VIW01729	0	4800
VIW01730	0	4800
VIW01731	0	4800
VNISLP01	0	9
VSM00002	8	65535
VSM00005	0	64063
VSM00006	0	250
VSM00009	0	58
VSM00010	0	50
VSM00011	0	63
VSM00012	0	117
VSM00013	0	64
VSM00018	0	15
VSM00022	0	128
VSM00024	1	63
VSM00025	3	31744
VSM00026	0	255
VST03002	1	2048
VST05001	524288	1048572
VST05002	33554432	34078716
VST05003	1	131072
VST05004	33554432	34078716
VST05023	1	5
VST05027	0	1023
VST05028	0	1023
VST05029	0	1023
VST05030	0	1023
VST05052	1	2048
VST05053	1	2048
VST05055	1	154
VST06002	33554432	34078716
VST06003	1	131072
VST06005	1	131072
VST06006	524288	1048572
VST06007	268959744	269484028
VST06008	1	131072
