10101	1	NCD03811	3	0	N	N	OBCHP_Nb_SIDs	1			0		0
10101	2	NCD0E0C4	0	0	N	N	OBCHP_S14_SID	1		N	0		0
10101	3	NCD03813	0	0	N	N	OBCHP_Report Gen	1		N	0		0
10101	4	NCD030A2	0	0	N	N	OBCHP_PTMCollect	1		N	0		0
10102	1	NCAB0021	8	0	N	N	Nb of PMONs in T	1			0		0
10102	2	NCD0C094	0	0	N	N	OBCHP_S12_Mon_ID	1		N	0		0
10102	3	NCD0C095	0	0	N	Y	OBCHP_Monitored 	1		N	0		0
10102	4	NCD0C0B4	0	0	N	N	OBCHP_S12_Bit Ma	1		N	0		0
10102	5	NCD0C0B5	0	0	N	N	OBCHP_S12_Par va	1		N	0		0
10102	6	NCD0C0B6	0	0	N	N	OBCHP_S12_Crosse	1		N	0		0
10102	7	NCD0C0B7	0	0	N	N	OBCHP_S12_Prev S	1		N	0		0
10102	8	NCD0C0C8	0	0	N	N	OBCHP_S12_Curr S	1		N	0		0
10102	9	NCD0C0B9	0	0	N	N	OBCHP_S12_Trans 	1		N	0		0
10103	1	NCD0C091	0	0	N	N	OBCHP_S12_En Sta	1			0		0
10103	2	NCD0C092	0	0	N	N	OBCHP_S12_MaxRep	1			0		0
10103	3	NCD0C093	15	0	N	N	OBCHP_S12_Nb Mon	1			0		0
10103	4	NCD0C094	0	0	N	N	OBCHP_S12_Mon_ID	1		N	0		0
10103	5	NCD0C095	0	0	N	Y	OBCHP_Monitored 	1		N	0		0
10103	6	NCD0C096	0	0	N	N	OBCHP_S12_Val_Pa	1		N	0		0
10103	7	NCD0C097	0	0	N	N	OBCHP_S12_Mon_Pe	1		N	0		0
10103	8	NCD0C098	0	0	N	N	OBCHP_S12_Rep_In	1		N	0		0
10103	9	NCD0C099	0	0	N	N	OBCHP_S12_Mon_St	1		N	0		0
10103	10	NCD0C09A	0	0	N	N	OBCHP_S12_Limit_	1		N	0		0
10103	11	NCD0C09B	0	0	N	N	OBCHP_S12_Low Li	1		N	0		0
10103	12	NCD0C09C	0	0	N	N	OBCHP_S12_EID1	1		N	0		0
10103	13	NCD0C09D	0	0	N	N	OBCHP_S12_High_L	1		N	0		0
10103	14	NCD0C09E	0	0	N	N	OBCHP_S12_EID2	1		N	0		0
10103	15	NCD0C09F	0	0	N	N	OBCHP_S12_NOE	1		N	0		0
10103	16	NCD0C0B4	0	0	N	N	OBCHP_S12_Bit Ma	1		N	0		0
10103	17	NCD0C09H	0	0	N	N	OBCHP_S12_Exp_Va	1		N	0		0
10103	18	NCD0C09J	0	0	N	N	OBCHP_S12_EID3	1		N	0		0
10104	1	NCD0C0B1	8	0	N	N	OBCHP_Nb Mon in 	1			0		0
10104	2	NCD0C094	0	0	N	N	OBCHP_S12_Mon_ID	1		N	0		0
10104	3	NCD0C095	0	0	N	Y	OBCHP_Monitored 	1		N	0		0
10104	4	NCD0C0B4	0	0	N	N	OBCHP_S12_Bit Ma	1		N	0		0
10104	5	NCD0C0B5	0	0	N	N	OBCHP_S12_Par va	1		N	0		0
10104	6	NCD0C0B6	0	0	N	N	OBCHP_S12_Crosse	1		N	0		0
10104	7	NCD0C0B7	0	0	N	N	OBCHP_S12_Prev S	1		N	0		0
