CPWP5040TM	AUX_INP_I	R	U	D	A	2	
CPWP5041TM	DIRECT	R	U	D	V	2	
CPWP5042TM	TEMP	R	U	D	degC	143	
CPWP5043TM	BCC_I	R	U	D	A	2	
CPWP5044TM	FCL_02A_I	R	U	D	A	2	
CPWP5256TM	CVA_IIN_TF	R	U	D	A	2	
CPWP5262TM	CVB_IIN_TF	R	U	D	A	2	
CPWP6004TM	IBAT_NOM_TF	R	U	D	A	2	
CPWP6005TM	IBAT_RED_TF	R	U	D	A	2	
CPWP6010TM	BEAMEA_GR1_TF	R	U	D	A	2	
CPWP6011TM	BEAMEA_GR2_TF	R	U	D	A	2	
CPWP6256TM	CVA_IIN_TF	R	U	D	A	2	
CPWP6262TM	CVB_IIN_TF	R	U	D	A	2	
CPWP7502TM	LCL1_LCL01_TF	R	U	D	A	7	
CPWP7503TM	LCL1_LCL02_TF	R	U	D	A	7	
CPWP7504TM	LCL1_LCL03_TF	R	U	D	A	7	
CPWP7505TM	LCL1_LCL04_TF	R	U	D	A	7	
CPWP7506TM	LCL1_LCL05_TF	R	U	D	A	7	
CPWP7507TM	LCL1_LCL06_TF	R	U	D	A	7	
CPWP7508TM	LCL1_LCL07_TF	R	U	D	A	7	
CPWP7509TM	LCL1_LCL08_TF	R	U	D	A	7	
CPWP7510TM	LCL1_LCL09_TF	R	U	D	A	7	
CPWP7511TM	LCL1_LCL10_TF	R	U	D	A	7	
CPWP7512TM	LCL1_LCL11_TF	R	U	D	A	7	
CPWP7513TM	LCL1_LCL12_TF	R	U	D	A	7	
CPWP7514TM	LCL1_LCL13_TF	R	U	D	A	7	
CPWP7515TM	LCL1_LCL14_TF	R	U	D	A	7	
CPWP7516TM	LCL1_LCL15_TF	R	U	D	A	7	
CPWP7517TM	LCL1_LCL16_TF	R	U	D	A	7	
CPWP7518TM	LCL1_LCL17_TF	R	U	D	A	7	
CPWP7519TM	LCL1_LCL18_TF	R	U	D	A	7	
CPWP7520TM	LCL1_LCL19_TF	R	U	D	A	7	
CPWP7521TM	LCL1_LCL20_TF	R	U	D	A	7	
CPWP7752TM	LCL2_LCL01_TF	R	U	D	A	7	
CPWP7753TM	LCL2_LCL02_TF	R	U	D	A	7	
CPWP7754TM	LCL2_LCL03_TF	R	U	D	A	7	
CPWP7755TM	LCL2_LCL04_TF	R	U	D	A	7	
CPWP7756TM	LCL2_LCL05_TF	R	U	D	A	7	
CPWP7757TM	LCL2_LCL06_TF	R	U	D	A	7	
CPWP7758TM	LCL2_LCL07_TF	R	U	D	A	7	
CPWP7759TM	LCL2_LCL08_TF	R	U	D	A	7	
CPWP7760TM	LCL2_LCL09_TF	R	U	D	A	7	
CPWP7761TM	LCL2_LCL10_TF	R	U	D	A	7	
CPWP7762TM	LCL2_LCL11_TF	R	U	D	A	7	
CPWP7763TM	LCL2_LCL12_TF	R	U	D	A	7	
CPWP7764TM	LCL2_LCL13_TF	R	U	D	A	7	
CPWP7765TM	LCL2_LCL14_TF	R	U	D	A	7	
CPWP7766TM	LCL2_LCL15_TF	R	U	D	A	7	
CPWP7767TM	LCL2_LCL16_TF	R	U	D	A	7	
CPWP7768TM	LCL2_LCL17_TF	R	U	D	A	7	
CPWP7769TM	LCL2_LCL18_TF	R	U	D	A	7	
CPWP7770TM	LCL2_LCL19_TF	R	U	D	A	7	
CPWP7771TM	LCL2_LCL20_TF	R	U	D	A	7	
CPWP8002TM	LCL3_LCL01_TF	R	U	D	A	7	
CPWP8003TM	LCL3_LCL02_TF	R	U	D	A	7	
CPWP8004TM	LCL3_LCL03_TF	R	U	D	A	7	
CPWP8005TM	LCL3_LCL04_TF	R	U	D	A	7	
CPWP8006TM	LCL3_LCL05_TF	R	U	D	A	7	
CPWP8007TM	LCL3_LCL06_TF	R	U	D	A	7	
CPWP8008TM	LCL3_LCL07_TF	R	U	D	A	7	
CPWP8009TM	LCL3_LCL08_TF	R	U	D	A	7	
CPWP8010TM	LCL3_LCL09_TF	R	U	D	A	7	
CPWP8011TM	LCL3_LCL10_TF	R	U	D	A	7	
CPWP8012TM	LCL3_LCL11_TF	R	U	D	A	7	
CPWP8013TM	LCL3_LCL12_TF	R	U	D	A	7	
CPWP8014TM	LCL3_LCL13_TF	R	U	D	A	7	
CPWP8015TM	LCL3_LCL14_TF	R	U	D	A	7	
CPWP8016TM	LCL3_LCL15_TF	R	U	D	A	7	
CPWP8017TM	LCL3_LCL16_TF	R	U	D	A	7	
CPWP8018TM	LCL3_LCL17_TF	R	U	D	A	7	
CPWP8019TM	LCL3_LCL18_TF	R	U	D	A	7	
CPWP8020TM	LCL3_LCL19_TF	R	U	D	A	7	
CPWP8021TM	LCL3_LCL20_TF	R	U	D	A	7	
CPWP8252TM	LCL4_LCL01_TF	R	U	D	A	7	
CPWP8253TM	LCL4_LCL02_TF	R	U	D	A	7	
CPWP8254TM	LCL4_LCL03_TF	R	U	D	A	7	
CPWP8255TM	LCL4_LCL04_TF	R	U	D	A	7	
CPWP8256TM	LCL4_LCL05_TF	R	U	D	A	7	
CPWP8257TM	LCL4_LCL06_TF	R	U	D	A	7	
CPWP8258TM	LCL4_LCL07_TF	R	U	D	A	7	
CPWP8259TM	LCL4_LCL08_TF	R	U	D	A	7	
CPWP8260TM	LCL4_LCL09_TF	R	U	D	A	7	
CPWP8261TM	LCL4_LCL10_TF	R	U	D	A	7	
CPWP8262TM	LCL4_LCL11_TF	R	U	D	A	7	
CPWP8263TM	LCL4_LCL12_TF	R	U	D	A	7	
CPWP8264TM	LCL4_LCL13_TF	R	U	D	A	7	
CPWP8265TM	LCL4_LCL14_TF	R	U	D	A	7	
CPWP8266TM	LCL4_LCL15_TF	R	U	D	A	7	
CPWP8267TM	LCL4_LCL16_TF	R	U	D	A	7	
CPWP8268TM	LCL4_LCL17_TF	R	U	D	A	7	
CPWP8269TM	LCL4_LCL18_TF	R	U	D	A	7	
CPWP8270TM	LCL4_LCL19_TF	R	U	D	A	7	
CPWP8271TM	LCL4_LCL20_TF	R	U	D	A	7	
CPWP8502TM	LCL5_LCL01_TF	R	U	D	A	7	
CPWP8503TM	LCL5_LCL02_TF	R	U	D	A	7	
CPWP8504TM	LCL5_LCL03_TF	R	U	D	A	7	
CPWP8505TM	LCL5_LCL04_TF	R	U	D	A	7	
CPWP8506TM	LCL5_LCL05_TF	R	U	D	A	7	
CPWP8507TM	LCL5_LCL06_TF	R	U	D	A	7	
CPWP8508TM	LCL5_LCL07_TF	R	U	D	A	7	
CPWP8509TM	LCL5_LCL08_TF	R	U	D	A	7	
CPWP8510TM	LCL5_LCL09_TF	R	U	D	A	7	
CPWP8511TM	LCL5_LCL10_TF	R	U	D	A	7	
CPWP8512TM	LCL5_LCL11_TF	R	U	D	A	7	
CPWP8513TM	LCL5_LCL12_TF	R	U	D	A	7	
CPWP8514TM	LCL5_LCL13_TF	R	U	D	A	7	
CPWP8515TM	LCL5_LCL14_TF	R	U	D	A	7	
CPWP8516TM	LCL5_LCL15_TF	R	U	D	A	7	
CPWP8517TM	LCL5_LCL16_TF	R	U	D	A	7	
CPWP8518TM	LCL5_LCL17_TF	R	U	D	A	7	
CPWP8519TM	LCL5_LCL18_TF	R	U	D	A	7	
CPWP8520TM	LCL5_LCL19_TF	R	U	D	A	7	
CPWP8521TM	LCL5_LCL20_TF	R	U	D	A	7	
CPWP8752TM	HTR1_GR1_TF	R	U	D	A	2	
CPWP8753TM	HTR1_GR2_TF	R	U	D	A	2	
CPWP8754TM	HTR1_GR3_TF	R	U	D	A	2	
CPWP8755TM	HTR1_GR4_TF	R	U	D	A	2	
CPWP8756TM	HTR1_GR5_TF	R	U	D	A	2	
CPWP8757TM	HTR1_GR6_TF	R	U	D	A	4	
CPWP8759TM	HTR2_GR1_TF	R	U	D	A	2	
CPWP8760TM	HTR2_GR2_TF	R	U	D	A	2	
CPWP8761TM	HTR2_GR3_TF	R	U	D	A	2	
CPWP8762TM	HTR2_GR4_TF	R	U	D	A	2	
CPWP8763TM	HTR2_GR5_TF	R	U	D	A	2	
CPWP8764TM	HTR2_GR6_TF	R	U	D	A	4	
CPWP8766TM	HTR3_GR1_TF	R	U	D	A	2	
CPWP8767TM	HTR3_GR2_TF	R	U	D	A	2	
CPWP8768TM	HTR3_GR3_TF	R	U	D	A	2	
CPWP8769TM	HTR3_GR4_TF	R	U	D	A	2	
CPWP8770TM	HTR3_GR5_TF	R	U	D	A	2	
CPWP8771TM	HTR3_GR6_TF	R	U	D	A	2	
CPWP8773TM	HTR4_GR1_TF	R	U	D	A	2	
CPWP8774TM	HTR4_GR2_TF	R	U	D	A	2	
CPWP8775TM	HTR4_GR3_TF	R	U	D	A	2	
CPWP8776TM	HTR4_GR4_TF	R	U	D	A	2	
CPWP8777TM	HTR4_GR5_TF	R	U	D	A	2	
CPWP8778TM	HTR4_GR6_TF	R	U	D	A	2	
CPWP9002TM	DPL1_CH1_IOUT_TF	R	U	D	A	2	
CPWP9004TM	DPL1_CH2_IOUT_TF	R	U	D	A	2	
CPWP9008TM	DPL2_CH1_IOUT_TF	R	U	D	A	2	
CPWP9010TM	DPL2_CH2_IOUT_TF	R	U	D	A	2	
CPWP9252TM	APR1_APR1_IIN_TF	R	U	D	A	2	
CPWP9253TM	APR1_APR2_IIN_TF	R	U	D	A	2	
CPWP9254TM	APR1_APR3_IIN_TF	R	U	D	A	2	
CPWP9255TM	ISA1_NOM_TF	R	U	D	A	2	
CPWP9257TM	ISA1_RED_TF	R	U	D	A	2	
CPWP9259TM	APR1_APR1_IOUT_TF	R	U	D	A	2	
CPWP9260TM	APR1_APR2_IOUT_TF	R	U	D	A	2	
CPWP9261TM	APR1_APR3_IOUT_TF	R	U	D	A	2	
CPWP9264TM	APR2_APR1_IIN_TF	R	U	D	A	2	
CPWP9265TM	APR2_APR2_IIN_TF	R	U	D	A	2	
CPWP9266TM	APR2_APR3_IIN_TF	R	U	D	A	2	
CPWP9267TM	ISA2_NOM_TF	R	U	D	A	2	
CPWP9269TM	ISA2_RED_TF	R	U	D	A	2	
CPWP9271TM	APR2_APR1_IOUT_TF	R	U	D	A	2	
CPWP9272TM	APR2_APR2_IOUT_TF	R	U	D	A	2	
CPWP9273TM	APR2_APR3_IOUT_TF	R	U	D	A	2	
CPWP9502TM	BCR1_BCR1_IIN_TF	R	U	D	A	2	
CPWP9503TM	BCR1_BCR2_IIN_TF	R	U	D	A	2	
CPWP9504TM	BCR1_BCR1_IOUT_TF	R	U	D	A	2	
CPWP9505TM	BCR1_BCR2_IOUT_TF	R	U	D	A	2	
CPWP9752TM	BDR1_BDR1_IIN_TF	R	U	D	A	2	
CPWP9753TM	BDR1_BDR2_IIN_TF	R	U	D	A	2	
CPWP9754TM	BDR1_BDR1_IOUT_TF	R	U	D	A	2	
CPWP9755TM	BDR1_BDR2_IOUT_TF	R	U	D	A	2	
CPWP9760TM	BDR2_BDR1_IIN_TF	R	U	D	A	2	
CPWP9761TM	BDR2_BDR2_IIN_TF	R	U	D	A	2	
CPWP9762TM	BDR2_BDR1_IOUT_TF	R	U	D	A	2	
CPWP9763TM	BDR2_BDR2_IOUT_TF	R	U	D	A	2	
CRUP0011TM	FSS current	R	U	D	mA	2	
CRUP0012TM	FSS reference voltage	R	I		V	2	
CRUP0020TM	AN1 voltage	R	I		V	2	
CRUP0021TM	AN2 voltage	R	I		V	3	
CRUP0024TM	POT voltage	R	U	D	V	2	
CRUP0025TM	POT resistance	R	U	D	ohm	21	
CRUP0030TM	ANY resistance	R	I		ohm	32	
CRUP0040TM	ANP resistance	R	U	D	ohm	26	
CRUP0050TM	ANB resistance	R	U	D	ohm	24	
CRUP0070TM	RIU internal temp.	R	U	D	degC	12	
CRUP0080TM	Supply Core voltage	R	I		V	2	
CRUP0081TM	Supply Signal voltage	R	I		V	2	
CRUP0082TM	Supply Analogue voltage	R	I		V	2	
CRUP0083TM	ADC reference voltage	R	I		V	2	
CRUP0084TM	Measure reference volt	R	I		V	2	
CRUP0085TM	SHP and EHP voltage	R	I		V	2	
CRUPZ000TM	THM PT-1000 Variant 10	R	U	D	DegC	28	
CRUPZ001TM	THM YSI-44907/8	R	U	D	DegC	32	
CRUPZ002TM	THM Betatherm G15K 4D489	R	U	D	DegC	30	
CRUPZ003TM	THM Pt200	R	U	D	DegC	117	
CRUPZ006TM	TWT Helix Current	R	I		mA	3	
CRUPZ007TM	TWT Anode 0 Voltage	R	I		V	5	
CRUPZ008TM	THM UTC Aerospace 0118MM	R	U	D	DegC	33	
CRUPZ009TM	iBoom YSI + parallel resistor	R	U	D	DegC	12	
CRUPZ010TM	Pressure PT01, Ref 13-1274	R	I		bar	2	
CRUPZ011TM	Pressure PT02, Ref 13-1279	R	I		bar	2	
CRUPZ012TM	Pressure PT03, Ref 13-1277	R	I		bar	2	
CRUPZ013TM	Pressure PT04, Ref 13-1278	R	I		bar	2	
CRUPZ014TM	Pressure PT05, Ref 13-1280	R	I		bar	2	
CRUPZ015TM	Pressure PT06, Ref 13-1281	R	I		bar	2	
CRUPZ016TM	Pressure PT07, Ref 13-1282	R	I		bar	2	
CRUPZ021TM	STG FM +Y Flight	R	I		N	2	
CRUPZ022TM	STG FM +Y Test	R	I		N	2	
CRUPZ023TM	STG FM -Y Flight	R	I		N	2	
CRUPZ024TM	STG FM -Y Test	R	I		N	2	
CRUPZ025TM	STG Combo FM +Y Flight	R	I		N	2	
CRUPZ026TM	STG Combo QM +Y Flight	R	I		N	2	
CRUPZ027TM	STG Combo FM +Y Test	R	I		N	2	
CRUPZ028TM	STG Combo QM +Y Test	R	I		N	2	
CRUPZ029TM	Strain Gauge voltage STG_3	R	I		V	2	
CRWP0200TM	Wheel Speed RW	R	U	D	s	2	
CRWP0300TM	RW Bearing Temp	R	U	D	degC	15	
CRWP0500TM	Motor Current TM	R	U	D	V	2	
CRWP0600TM	RWAB Power Health	R	U	D	prc	2	
CRWP0700TM	RWAB internal  Temp	R	U	D	degC	15	
CSDP0003TM	SADM Speed TM:SA2,4	R	U	D	dg/s	32	
CSDP0004TM	Steps TM:SA2,3,4,5,9,10	R	U	D	deg	3	
CSDP0005TM	SADM Raw pos TM:SA3,5	R	U	D	deg	2	
CSDP0006TM	SADA Temp TM:SA6,7,8	R	U	D	degC	146	
CSDP0009TM	SADE HK P28V:SA8	R	U	D	V	2	
CSDP0010TM	SADE HK P5V:SA8	R	U	D	V	2	
CSDP0011TM	SADE HK P15V:SA8	R	U	D	V	2	
CSDP0012TM	SADE HK N15V:SA8	R	U	D	V	2	
CSDP0015TM	SADM Power TM:SA9,10	R	U	D	W	2	
CSDPZM16TM	SADM B Cal pos TM:SA5	R	U	D	deg	2	
CSDPZP16TM	SADM A Cal pos TM:SA3	R	U	D	deg	2	
CSTP1000TM	Quaternion component	R	I			2	
CSTP1001TM	Angular rate component	R	I		rd/s	2	
CSTP1002TM	Star pos comp Unit Vect	R	I			2	
CSTP1003TM	Instrumental Magnitude	R	U	D	Mi	2	
CSTP1010TM	TEC Current	R	I		A	2	
CSTP1011TM	3_3 Volt	R	I		V	2	
CSTP6000TM	APS TEMPERATURE	R	I		degC	2	
CSTP6001TM	OPTICS TEMPERATURE	R	I		degC	2	
CTC4Z101TC	Temp ANY G15K 4D489	R	U	D	DegC	56	
CTC4Z102TC	Temp ANY PT-1000	R	U	D	DegC	31	
CTC4Z103TC	Temp ANP PT-1000	R	U	D	DegC	51	
CTC4Z105TC	Temp ANY UTC 0118MM	R	U	D	DegC	41	
CTC4Z106TC	Temp ANY YSI-44907	R	U	D	DegC	46	
