EGENRTCC	F		16	0		ENISTE02	E	CLOSE_LINK	
EGENRTCC	F		8	16		ENISTE03	E	FCLTU	
EGENRTCC	E		120	24		ENISTE35	R	sagr=144.spack=	
EGENRTCC	E		120	144		ENISTE38	R	NN11-PERM.fsl-f	
EGENRTCC	E		0	264		ENISTE37	R	g=1.cltu=cltu01	
EGENRTCO	F		16	0		ENISTE02	E	OPEN_LINK	
EGENRTCO	F		8	16		ENISTE03	E	FCLTU	
EGENRTCO	E		32	24		ENISTE24	R	1	
EGENRTCO	E		120	56		ENISTE35	R	sagr=144.spack=	
EGENRTCO	E		120	176		ENISTE38	R	NN11-PERM.fsl-f	
EGENRTCO	E		0	296		ENISTE37	R	g=1.cltu=cltu01	
EGENRTMC	F		16	0		ENISTE02	E	CLOSE_LINK	
EGENRTMC	E		8	16		ENISTE03	E	RCF	
EGENRTMC	E		120	24		ENISTE35	R	sagr=144.spack=	
EGENRTMC	E		120	144		ENISTE38	R	NN11-PERM.rsl-f	
EGENRTMC	E		0	264		ENISTE37	R	g=1.rcf=onlc0001	
EGENRTMO	F		16	0		ENISTE02	E	OPEN_LINK	
EGENRTMO	E		8	16		ENISTE03	E	RCF	
EGENRTMO	F		8	24		ENISTE14	D		
EGENRTMO	F		16	32		ENISTE15	D		
EGENRTMO	E		8	48		ENISTE16	R	0	
EGENRTMO	E		8	56		ENISTE18	E	VIRTUAL	
EGENRTMO	E		8	64		ENISTE06	E	PROCESS	
EGENRTMO	E		8	72		ENISTE07	R	0	
EGENRTMO	A	Start Time Used	8	80			R	0	
EGENRTMO	A	Start time	32	88			R	0	
EGENRTMO	A	Start time	32	120			R	0	
EGENRTMO	A	End Time Used	8	152			R	0	
EGENRTMO	A	Start time	32	160			R	0	
EGENRTMO	A	Start time	32	192			R	0	
EGENRTMO	E		120	224		ENISTE35	R	sagr=144.spack=	
EGENRTMO	E		120	344		ENISTE38	R	NN11-PERM.rsl-f	
EGENRTMO	E		0	464		ENISTE37	R	g=1.rcf=onlc0001	
ESESIONC	F		16	0	0	ENISTE02	E	CLOSE_SESSION	
ESESIONC	A		8	16	0		R	0	
ESESIONO	F		16	0	0	ENISTE02	E	OPEN_SESSION	
ESESIONO	A		8	16	0		R	0	
ESESIONO	E		16	24	0	ENISTE01	R	0	
ESESIONO	A	Spare	8	40	0		R	0	
INSERTBU	E		8	0	0	PCD0B041	D		
INSERTBU	E		8	8	2	PCD0B042	D		
INSERTBU	E		48	16	0	PCD0B043	D		
INSERTBU	E		0	64	0	PCDXB044	D		
INSERTTT	E		8	0	0	PCD0B041	D		
INSERTTT	E		8	8	2	PCD0B042	D		
INSERTTT	E		48	16	0	PCD0B043	D		
INSERTTT	E		0	64	0	PCDXB044	D		
REIN_TTR	A	RESET 2 Fixed Bit	2	0	0		R	3	
REIN_TTR	A	RESET 1 Fixed Bit	1	2	0		R	0	
REIN_TTR	A	RESETMAP 5 Fixed Bit	5	3	0		R	5	
RESET	A	RESET 2 Fixed Bit	2	0	0		R	3	
RESET	A	RESET 1 Fixed Bit	1	2	0		R	1	
RESET	E		5	3	0	RESETMAP	R	1	
SETVR	A	SETVR (0)	16	0	0		R	8200	
SETVR	E		8	16	0	VR	R	0	
TC_ONLY	A	RESET 2 Fixed Bit	2	0	0		R	3	
TC_ONLY	A	RESET 1 Fixed Bit	1	2	0		R	0	
TC_ONLY	A	RESETMAP 5 Fixed Bit	5	3	0		R	6	
UNLOCK	A	UNLOCK 1 Octet value	8	0	0		R	0	
ZACX0001	F		8	0	0	PCD8B011	R	20	
ZACX0001	F		32	8	0	PCDX3013	R	NCAT45L0	
ZACX0001	F		32	40	0	PCDX3015	R	NCAT45M0	
ZACX0001	F		32	72	0	PCDX3016	R	NCAT45N0	
ZACX0001	F		32	104	0	PCDX3017	R	NCAT45P0	
ZACX0001	F		32	136	0	PCDX3018	R	NCAT45R0	
ZACX0001	F		32	168	0	PCDX3019	R	NCAT4710	
ZACX0001	F		32	200	0	PCDX3020	R	NCAT4720	
ZACX0001	F		32	232	0	PCDX3021	R	NCAT4730	
ZACX0001	F		32	264	0	PCDX3022	R	NCAT4740	
ZACX0001	F		32	296	0	PCDX3023	R	NCAT4750	
ZACX0001	F		32	328	0	PCDX3024	R	NCAT48F0	
ZACX0001	F		32	360	0	PCDX3025	R	NCAT48G0	
ZACX0001	F		32	392	0	PCDX3026	R	NCAT48H0	
ZACX0001	F		32	424	0	PCDX3027	R	NCAT48J0	
ZACX0001	F		32	456	0	PCDX3028	R	NCAT48K0	
ZACX0001	F		32	488	0	PCDX3029	R	NCAT49W0	
ZACX0001	F		32	520	0	PCDX3030	R	NCAT49X0	
ZACX0001	F		32	552	0	PCDX3031	R	NCAT49Y0	
ZACX0001	F		32	584	0	PCDX3032	R	NCAT49Z0	
ZACX0001	F		32	616	0	PCDX3033	R	NCAT4A00	
ZAHG0000	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0000	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0000	A	Number of bus commands	8	16	0		R	0001	
ZAHG0000	A	CMDWORD of RAHG0000	16	24	0			6825	
ZAHG0000	A	Length of RAHG0000	8	40	0			5	
ZAHG0000	E		11	48	0	RAHD0000	R		
ZAHG0000	E		5	59	0	RAHD0001	R		
ZAHG0000	E		16	64	0	RAHD0002	R		
ZAHG0000	E		11	80	0	RAHD0003	R		
ZAHG0000	E		5	91	0	RAHD0004	R		
ZAHG0000	E		16	96	0	RAHD0005	R		
ZAHG0000	F		15	112	0	RAHD0006	D		
ZAHG0000	E		1	127	0	RAHD0007	R		
ZAHG0001	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0001	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0001	A	Number of bus commands	8	16	0		R	0001	
ZAHG0001	A	CMDWORD of RAHG0001	16	24	0			6841	
ZAHG0001	A	Length of RAHG0001	8	40	0			1	
ZAHG0001	F		5	48	0	RAHD0008	D		
ZAHG0001	F		10	53	0	RAHD0009	D		
ZAHG0001	F		1	63	0	RAHD0010	D		
ZAHG0002	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0002	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0002	A	Number of bus commands	8	16	0		R	0001	
ZAHG0002	A	CMDWORD of RAHG0002	16	24	0			6841	
ZAHG0002	A	Length of RAHG0002	8	40	0			1	
ZAHG0002	F		5	48	0	RAHD0011	D		
ZAHG0002	F		10	53	0	RAHD0012	D		
ZAHG0002	F		1	63	0	RAHD0013	D		
ZAHG0003	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0003	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0003	A	Number of bus commands	8	16	0		R	0001	
ZAHG0003	A	CMDWORD of RAHG0003	16	24	0			6841	
ZAHG0003	A	Length of RAHG0003	8	40	0			1	
ZAHG0003	F		5	48	0	RAHD0014	D		
ZAHG0003	F		10	53	0	RAHD0015	D		
ZAHG0003	F		1	63	0	RAHD0016	D		
ZAHG0004	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0004	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0004	A	Number of bus commands	8	16	0		R	0001	
ZAHG0004	A	CMDWORD of RAHG0004	16	24	0			6841	
ZAHG0004	A	Length of RAHG0004	8	40	0			1	
ZAHG0004	F		5	48	0	RAHD0017	D		
ZAHG0004	F		10	53	0	RAHD0018	D		
ZAHG0004	F		1	63	0	RAHD0019	D		
ZAHG0005	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0005	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0005	A	Number of bus commands	8	16	0		R	0001	
ZAHG0005	A	CMDWORD of RAHG0005	16	24	0			6843	
ZAHG0005	A	Length of RAHG0005	8	40	0			3	
ZAHG0005	F		5	48	0	RAHD0020	D		
ZAHG0005	F		10	53	0	RAHD0021	D		
ZAHG0005	E		1	63	0	RAHD0022	R		
ZAHG0005	F		7	64	0	RAHD0023	D		
ZAHG0005	E		9	71	0	RAHD0024	R		
ZAHG0005	F		7	80	0	RAHD0025	D		
ZAHG0005	E		9	87	0	RAHD0026	R		
ZAHG0006	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0006	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0006	A	Number of bus commands	8	16	0		R	0001	
ZAHG0006	A	CMDWORD of RAHG0006	16	24	0			6841	
ZAHG0006	A	Length of RAHG0006	8	40	0			1	
ZAHG0006	F		5	48	0	RAHD0027	D		
ZAHG0006	F		10	53	0	RAHD0028	D		
ZAHG0006	F		1	63	0	RAHD0029	D		
ZAHG0007	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0007	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0007	A	Number of bus commands	8	16	0		R	0001	
ZAHG0007	A	CMDWORD of RAHG0007	16	24	0			6841	
ZAHG0007	A	Length of RAHG0007	8	40	0			1	
ZAHG0007	F		5	48	0	RAHD0030	D		
ZAHG0007	F		10	53	0	RAHD0031	D		
ZAHG0007	F		1	63	0	RAHD0032	D		
ZAHG0008	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0008	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0008	A	Number of bus commands	8	16	0		R	0001	
ZAHG0008	A	CMDWORD of RAHG0008	16	24	0			6841	
ZAHG0008	A	Length of RAHG0008	8	40	0			1	
ZAHG0008	F		5	48	0	RAHD0033	D		
ZAHG0008	F		10	53	0	RAHD0034	D		
ZAHG0008	F		1	63	0	RAHD0035	D		
ZAHG0009	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0009	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0009	A	Number of bus commands	8	16	0		R	0001	
ZAHG0009	A	CMDWORD of RAHG0009	16	24	0			6846	
ZAHG0009	A	Length of RAHG0009	8	40	0			6	
ZAHG0009	F		5	48	0	RAHD0036	D		
ZAHG0009	E		1	53	0	RAHD0037	R		
ZAHG0009	F		9	54	0	RAHD0038	D		
ZAHG0009	E		1	63	0	RAHD0039	R		
ZAHG0009	E		16	64	0	RAHD0040	R		
ZAHG0009	E		16	80	0	RAHD0041	R		
ZAHG0009	E		16	96	0	RAHD0042	R		
ZAHG0009	E		16	112	0	RAHD0043	R		
ZAHG0009	E		8	128	0	RAHD0044	R		
ZAHG0009	E		8	136	0	RAHD0045	R		
ZAHG0010	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0010	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0010	A	Number of bus commands	8	16	0		R	0001	
ZAHG0010	A	CMDWORD of RAHG0010	16	24	0			6841	
ZAHG0010	A	Length of RAHG0010	8	40	0			1	
ZAHG0010	F		5	48	0	RAHD0046	D		
ZAHG0010	F		10	53	0	RAHD0047	D		
ZAHG0010	F		1	63	0	RAHD0048	D		
ZAHG0011	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0011	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0011	A	Number of bus commands	8	16	0		R	0001	
ZAHG0011	A	CMDWORD of RAHG0011	16	24	0			6847	
ZAHG0011	A	Length of RAHG0011	8	40	0			7	
ZAHG0011	F		5	48	0	RAHD0049	D		
ZAHG0011	F		10	53	0	RAHD0050	D		
ZAHG0011	E		1	63	0	RAHD0051	R		
ZAHG0011	F		4	64	0	RAHD0052	D		
ZAHG0011	E		12	68	0	RAHD0053	R		
ZAHG0011	F		4	80	0	RAHD0054	D		
ZAHG0011	E		12	84	0	RAHD0055	R		
ZAHG0011	F		4	96	0	RAHD0056	D		
ZAHG0011	E		12	100	0	RAHD0057	R		
ZAHG0011	F		4	112	0	RAHD0058	D		
ZAHG0011	E		12	116	0	RAHD0059	R		
ZAHG0011	F		4	128	0	RAHD0060	D		
ZAHG0011	E		12	132	0	RAHD0061	R		
ZAHG0011	F		4	144	0	RAHD0062	D		
ZAHG0011	E		12	148	0	RAHD0063	R		
ZAHG0012	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0012	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0012	A	Number of bus commands	8	16	0		R	0001	
ZAHG0012	A	CMDWORD of RAHG0012	16	24	0			6841	
ZAHG0012	A	Length of RAHG0012	8	40	0			1	
ZAHG0012	F		5	48	0	RAHD0064	D		
ZAHG0012	F		10	53	0	RAHD0065	D		
ZAHG0012	F		1	63	0	RAHD0066	D		
ZAHG0013	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0013	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0013	A	Number of bus commands	8	16	0		R	0001	
ZAHG0013	A	CMDWORD of RAHG0013	16	24	0			6847	
ZAHG0013	A	Length of RAHG0013	8	40	0			7	
ZAHG0013	F		5	48	0	RAHD0067	D		
ZAHG0013	F		10	53	0	RAHD0068	D		
ZAHG0013	E		1	63	0	RAHD0069	R		
ZAHG0013	E		1	64	0	RAHD0070	R		
ZAHG0013	F		1	65	0	RAHD0071	D		
ZAHG0013	E		14	66	0	RAHD0072	R		
ZAHG0013	E		16	80	0	RAHD0073	R		
ZAHG0013	E		16	96	0	RAHD0074	R		
ZAHG0013	E		1	112	0	RAHD0075	R		
ZAHG0013	F		1	113	0	RAHD0076	D		
ZAHG0013	E		14	114	0	RAHD0077	R		
ZAHG0013	E		16	128	0	RAHD0078	R		
ZAHG0013	E		16	144	0	RAHD0079	R		
ZAHG0014	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0014	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0014	A	Number of bus commands	8	16	0		R	0001	
ZAHG0014	A	CMDWORD of RAHG0014	16	24	0			6841	
ZAHG0014	A	Length of RAHG0014	8	40	0			1	
ZAHG0014	F		5	48	0	RAHD0080	D		
ZAHG0014	F		10	53	0	RAHD0081	D		
ZAHG0014	F		1	63	0	RAHD0082	D		
ZAHG0015	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0015	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0015	A	Number of bus commands	8	16	0		R	0001	
ZAHG0015	A	CMDWORD of RAHG0015	16	24	0			6843	
ZAHG0015	A	Length of RAHG0015	8	40	0			3	
ZAHG0015	F		5	48	0	RAHD0083	D		
ZAHG0015	F		10	53	0	RAHD0084	D		
ZAHG0015	E		1	63	0	RAHD0085	R		
ZAHG0015	E		8	64	0	RAHD0086	R		
ZAHG0015	E		8	72	0	RAHD0087	R		
ZAHG0015	F		8	80	0	RAHD0088	D		
ZAHG0015	E		8	88	0	RAHD0089	R		
ZAHG0016	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0016	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0016	A	Number of bus commands	8	16	0		R	0001	
ZAHG0016	A	CMDWORD of RAHG0016	16	24	0			6841	
ZAHG0016	A	Length of RAHG0016	8	40	0			1	
ZAHG0016	F		5	48	0	RAHD0090	D		
ZAHG0016	F		10	53	0	RAHD0091	D		
ZAHG0016	F		1	63	0	RAHD0092	D		
ZAHG0017	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0017	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0017	A	Number of bus commands	8	16	0		R	0001	
ZAHG0017	A	CMDWORD of RAHG0017	16	24	0			6841	
ZAHG0017	A	Length of RAHG0017	8	40	0			1	
ZAHG0017	F		5	48	0	RAHD0093	D		
ZAHG0017	F		9	53	0	RAHD0094	D		
ZAHG0017	E		1	62	0	RAHD0095	R		
ZAHG0017	E		1	63	0	RAHD0096	R		
ZAHG0018	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0018	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0018	A	Number of bus commands	8	16	0		R	0001	
ZAHG0018	A	CMDWORD of RAHG0018	16	24	0			6861	
ZAHG0018	A	Length of RAHG0018	8	40	0			1	
ZAHG0018	F		5	48	0	RAHD0097	D		
ZAHG0018	F		10	53	0	RAHD0098	D		
ZAHG0018	F		1	63	0	RAHD0099	D		
ZAHG0019	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0019	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0019	A	Number of bus commands	8	16	0		R	0001	
ZAHG0019	A	CMDWORD of RAHG0019	16	24	0			6862	
ZAHG0019	A	Length of RAHG0019	8	40	0			2	
ZAHG0019	F		5	48	0	RAHD0100	D		
ZAHG0019	F		10	53	0	RAHD0101	D		
ZAHG0019	E		1	63	0	RAHD0102	R		
ZAHG0019	E		1	64	0	RAHD0103	R		
ZAHG0019	E		1	65	0	RAHD0104	R		
ZAHG0019	F		4	66	0	RAHD0105	D		
ZAHG0019	E		10	70	0	RAHD0106	R		
ZAHG0020	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0020	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0020	A	Number of bus commands	8	16	0		R	0001	
ZAHG0020	A	CMDWORD of RAHG0020	16	24	0			6861	
ZAHG0020	A	Length of RAHG0020	8	40	0			1	
ZAHG0020	F		5	48	0	RAHD0107	D		
ZAHG0020	F		10	53	0	RAHD0108	D		
ZAHG0020	F		1	63	0	RAHD0109	D		
ZAHG0021	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0021	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0021	A	Number of bus commands	8	16	0		R	0001	
ZAHG0021	A	CMDWORD of RAHG0021	16	24	0			6861	
ZAHG0021	A	Length of RAHG0021	8	40	0			1	
ZAHG0021	F		5	48	0	RAHD0110	D		
ZAHG0021	F		6	53	0	RAHD0111	D		
ZAHG0021	E		1	59	0	RAHD0112	R		
ZAHG0021	E		1	60	0	RAHD0113	R		
ZAHG0021	E		1	61	0	RAHD0114	R		
ZAHG0021	E		1	62	0	RAHD0115	R		
ZAHG0021	E		1	63	0	RAHD0116	R		
ZAHG0022	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0022	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0022	A	Number of bus commands	8	16	0		R	0001	
ZAHG0022	A	CMDWORD of RAHG0022	16	24	0			6861	
ZAHG0022	A	Length of RAHG0022	8	40	0			1	
ZAHG0022	F		5	48	0	RAHD0117	D		
ZAHG0022	F		10	53	0	RAHD0118	D		
ZAHG0022	F		1	63	0	RAHD0119	D		
ZAHG0023	F		8	0	0	PCD02801	E	BUS_1	
ZAHG0023	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHG0023	A	Number of bus commands	8	16	0		R	0001	
ZAHG0023	A	CMDWORD of RAHG0023	16	24	0			6861	
ZAHG0023	A	Length of RAHG0023	8	40	0			1	
ZAHG0023	F		5	48	0	RAHD0120	D		
ZAHG0023	E		1	53	0	RAHD0121	R		
ZAHG0023	F		3	54	0	RAHD0122	D		
ZAHG0023	E		6	57	0	RAHD0123	R		
ZAHG0023	E		1	63	0	RAHD0124	R		
ZAHK0000	F		8	0	0	PCD02801	E	BUS_2	
ZAHK0000	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHK0000	A	Number of bus commands	8	16	0		R	0001	
ZAHK0000	A	CMDWORD of RAHK0000	16	24	0			6825	
ZAHK0000	A	Length of RAHK0000	8	40	0			5	
ZAHK0000	E		11	48	0	RAHT0000	R		
ZAHK0000	E		5	59	0	RAHT0001	R		
ZAHK0000	E		16	64	0	RAHT0002	R		
ZAHK0000	E		11	80	0	RAHT0003	R		
ZAHK0000	E		5	91	0	RAHT0004	R		
ZAHK0000	E		16	96	0	RAHT0005	R		
ZAHK0000	F		15	112	0	RAHT0006	D		
ZAHK0000	E		1	127	0	RAHT0007	R		
ZAHK0001	F		8	0	0	PCD02801	E	BUS_2	
ZAHK0001	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHK0001	A	Number of bus commands	8	16	0		R	0001	
ZAHK0001	A	CMDWORD of RAHK0001	16	24	0			6841	
ZAHK0001	A	Length of RAHK0001	8	40	0			1	
ZAHK0001	F		5	48	0	RAHT0008	D		
ZAHK0001	F		10	53	0	RAHT0009	D		
ZAHK0001	F		1	63	0	RAHT0010	D		
ZAHK0002	F		8	0	0	PCD02801	E	BUS_2	
ZAHK0002	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHK0002	A	Number of bus commands	8	16	0		R	0001	
ZAHK0002	A	CMDWORD of RAHK0002	16	24	0			6841	
ZAHK0002	A	Length of RAHK0002	8	40	0			1	
ZAHK0002	F		5	48	0	RAHT0011	D		
ZAHK0002	F		10	53	0	RAHT0012	D		
ZAHK0002	F		1	63	0	RAHT0013	D		
ZAHK0003	F		8	0	0	PCD02801	E	BUS_2	
ZAHK0003	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHK0003	A	Number of bus commands	8	16	0		R	0001	
ZAHK0003	A	CMDWORD of RAHK0003	16	24	0			6841	
ZAHK0003	A	Length of RAHK0003	8	40	0			1	
ZAHK0003	F		5	48	0	RAHT0014	D		
ZAHK0003	F		10	53	0	RAHT0015	D		
ZAHK0003	F		1	63	0	RAHT0016	D		
ZAHK0004	F		8	0	0	PCD02801	E	BUS_2	
ZAHK0004	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHK0004	A	Number of bus commands	8	16	0		R	0001	
ZAHK0004	A	CMDWORD of RAHK0004	16	24	0			6841	
ZAHK0004	A	Length of RAHK0004	8	40	0			1	
ZAHK0004	F		5	48	0	RAHT0017	D		
ZAHK0004	F		10	53	0	RAHT0018	D		
ZAHK0004	F		1	63	0	RAHT0019	D		
ZAHK0005	F		8	0	0	PCD02801	E	BUS_2	
ZAHK0005	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHK0005	A	Number of bus commands	8	16	0		R	0001	
ZAHK0005	A	CMDWORD of RAHK0005	16	24	0			6843	
ZAHK0005	A	Length of RAHK0005	8	40	0			3	
ZAHK0005	F		5	48	0	RAHT0020	D		
ZAHK0005	F		10	53	0	RAHT0021	D		
ZAHK0005	E		1	63	0	RAHT0022	R		
ZAHK0005	F		7	64	0	RAHT0023	D		
ZAHK0005	E		9	71	0	RAHT0024	R		
ZAHK0005	F		7	80	0	RAHT0025	D		
ZAHK0005	E		9	87	0	RAHT0026	R		
ZAHK0006	F		8	0	0	PCD02801	E	BUS_2	
ZAHK0006	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHK0006	A	Number of bus commands	8	16	0		R	0001	
ZAHK0006	A	CMDWORD of RAHK0006	16	24	0			6841	
ZAHK0006	A	Length of RAHK0006	8	40	0			1	
ZAHK0006	F		5	48	0	RAHT0027	D		
ZAHK0006	F		10	53	0	RAHT0028	D		
ZAHK0006	F		1	63	0	RAHT0029	D		
ZAHK0007	F		8	0	0	PCD02801	E	BUS_2	
ZAHK0007	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHK0007	A	Number of bus commands	8	16	0		R	0001	
ZAHK0007	A	CMDWORD of RAHK0007	16	24	0			6841	
ZAHK0007	A	Length of RAHK0007	8	40	0			1	
ZAHK0007	F		5	48	0	RAHT0030	D		
ZAHK0007	F		10	53	0	RAHT0031	D		
ZAHK0007	F		1	63	0	RAHT0032	D		
ZAHK0008	F		8	0	0	PCD02801	E	BUS_2	
ZAHK0008	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHK0008	A	Number of bus commands	8	16	0		R	0001	
ZAHK0008	A	CMDWORD of RAHK0008	16	24	0			6841	
ZAHK0008	A	Length of RAHK0008	8	40	0			1	
ZAHK0008	F		5	48	0	RAHT0033	D		
ZAHK0008	F		10	53	0	RAHT0034	D		
ZAHK0008	F		1	63	0	RAHT0035	D		
ZAHK0009	F		8	0	0	PCD02801	E	BUS_2	
ZAHK0009	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHK0009	A	Number of bus commands	8	16	0		R	0001	
ZAHK0009	A	CMDWORD of RAHK0009	16	24	0			6846	
ZAHK0009	A	Length of RAHK0009	8	40	0			6	
ZAHK0009	F		5	48	0	RAHT0036	D		
ZAHK0009	E		1	53	0	RAHT0037	R		
ZAHK0009	F		9	54	0	RAHT0038	D		
ZAHK0009	E		1	63	0	RAHT0039	R		
ZAHK0009	E		16	64	0	RAHT0040	R		
ZAHK0009	E		16	80	0	RAHT0041	R		
ZAHK0009	E		16	96	0	RAHT0042	R		
ZAHK0009	E		16	112	0	RAHT0043	R		
ZAHK0009	E		8	128	0	RAHT0044	R		
ZAHK0009	E		8	136	0	RAHT0045	R		
ZAHK0010	F		8	0	0	PCD02801	E	BUS_2	
ZAHK0010	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHK0010	A	Number of bus commands	8	16	0		R	0001	
ZAHK0010	A	CMDWORD of RAHK0010	16	24	0			6841	
ZAHK0010	A	Length of RAHK0010	8	40	0			1	
ZAHK0010	F		5	48	0	RAHT0046	D		
ZAHK0010	F		10	53	0	RAHT0047	D		
ZAHK0010	E		1	63	0	RAHT0048	D		
ZAHK0011	F		8	0	0	PCD02801	E	BUS_2	
ZAHK0011	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHK0011	A	Number of bus commands	8	16	0		R	0001	
ZAHK0011	A	CMDWORD of RAHK0011	16	24	0			6847	
ZAHK0011	A	Length of RAHK0011	8	40	0			7	
ZAHK0011	F		5	48	0	RAHT0049	D		
ZAHK0011	F		10	53	0	RAHT0050	D		
ZAHK0011	E		1	63	0	RAHT0051	R		
ZAHK0011	F		4	64	0	RAHT0052	D		
ZAHK0011	E		12	68	0	RAHT0053	R		
ZAHK0011	F		4	80	0	RAHT0054	D		
ZAHK0011	E		12	84	0	RAHT0055	R		
ZAHK0011	F		4	96	0	RAHT0056	D		
ZAHK0011	E		12	100	0	RAHT0057	R		
ZAHK0011	F		4	112	0	RAHT0058	D		
ZAHK0011	E		12	116	0	RAHT0059	R		
ZAHK0011	F		4	128	0	RAHT0060	D		
ZAHK0011	E		12	132	0	RAHT0061	R		
ZAHK0011	F		4	144	0	RAHT0062	D		
ZAHK0011	E		12	148	0	RAHT0063	R		
ZAHK0012	F		8	0	0	PCD02801	E	BUS_2	
ZAHK0012	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHK0012	A	Number of bus commands	8	16	0		R	0001	
ZAHK0012	A	CMDWORD of RAHK0012	16	24	0			6841	
ZAHK0012	A	Length of RAHK0012	8	40	0			1	
ZAHK0012	F		5	48	0	RAHT0064	D		
ZAHK0012	F		10	53	0	RAHT0065	D		
ZAHK0012	F		1	63	0	RAHT0066	D		
ZAHK0013	F		8	0	0	PCD02801	E	BUS_2	
ZAHK0013	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHK0013	A	Number of bus commands	8	16	0		R	0001	
ZAHK0013	A	CMDWORD of RAHK0013	16	24	0			6847	
ZAHK0013	A	Length of RAHK0013	8	40	0			7	
ZAHK0013	F		5	48	0	RAHT0067	D		
ZAHK0013	F		10	53	0	RAHT0068	D		
ZAHK0013	E		1	63	0	RAHT0069	R		
ZAHK0013	E		1	64	0	RAHT0070	R		
ZAHK0013	F		1	65	0	RAHT0071	D		
ZAHK0013	E		14	66	0	RAHT0072	R		
ZAHK0013	E		16	80	0	RAHT0073	R		
ZAHK0013	E		16	96	0	RAHT0074	R		
ZAHK0013	E		1	112	0	RAHT0075	R		
ZAHK0013	F		1	113	0	RAHT0076	D		
ZAHK0013	E		14	114	0	RAHT0077	R		
ZAHK0013	E		16	128	0	RAHT0078	R		
ZAHK0013	E		16	144	0	RAHT0079	R		
ZAHK0014	F		8	0	0	PCD02801	E	BUS_2	
ZAHK0014	E		8	8	0	PCD02802	E	BUSCPLR_DEF	
ZAHK0014	A	Number of bus commands	8	16	0		R	0001	
