NRU02346	1	S	-17	47		
NRU02346	2	H	-20	50		
NRU02347	1	S	5	47		
NRU02347	2	H	0	50		
NRU02348	1	S	-17	47		
NRU02348	2	H	-20	50		
NRU02349	1	S	-27	17		
NRU02349	2	H	-30	20		
NRU02350	1	S	-17	57		
NRU02350	2	H	-20	60		
NRU02351	1	S	-45	65		
NRU02351	2	H	-50	70		
NRU02352	1	S	3	47		
NRU02352	2	H	0	50		
NRU02353	1	S	3	82		
NRU02353	2	H	0	85		
NRU02354	1	S	3	82		
NRU02354	2	H	0	85		
NRU02355	1	S	-17	47		
NRU02355	2	H	-20	50		
NRU02361	1	S	-17	57		
NRU02361	2	H	-20	60		
NRU02362	1	S	-12	47		
NRU02362	2	H	-15	50		
NRU02364	1	S	3	82		
NRU02364	2	H	0	85		
NRU02365	1	S	-45	72		
NRU02365	2	H	-48	75		
NRU02366	1	S	-12	47		
NRU02366	2	H	-18	50		
NRU02367	1	S	3	82		
NRU02367	2	H	0	85		
NRU02368	1	S	-42	77		
NRU02368	2	H	-45	80		
NRU02369	1	S	-17	52		
NRU02369	2	H	-20	55		
NRU02370	1	S	-12	52		
NRU02370	2	H	-15	55		
NRU02371	1	S	-25	92		
NRU02371	2	H	-30	95		
NRU02373	1	S	3	82		
NRU02373	2	H	0	85		
NRU02374	1	S	3	82		
NRU02374	2	H	0	85		
NRU02375	1	S	-17	47		
NRU02375	2	H	-20	50		
NRU02381	1	S	-12	52		
NRU02381	2	H	-15	55		
NRU02382	1	S	3	47		
NRU02382	2	H	0	50		
NRU02383	1	S	5	45		
NRU02383	2	H	0	50		
NRU02384	1	S	3	82		
NRU02384	2	H	0	85		
NRU02385	1	S	-47	32		
NRU02385	2	H	-50	35		
NRU02386	1	S	3	47		
NRU02386	2	H	0	50		
NRU02387	1	S	3	82		
NRU02387	2	H	0	85		
NRU02388	1	S	-17	47		
NRU02388	2	H	-20	50		
NRU02389	1	S	-17	47		
NRU02389	2	H	-20	50		
NRU02390	1	S	-45	72		
NRU02390	2	H	-48	75		
NRU02391	1	S	3	47		
NRU02391	2	H	0	50		
NRU02392	1	S	5	45		
NRU02392	2	H	0	50		
NRU02393	1	S	3	82		
NRU02393	2	H	0	85		
NRU02394	1	S	3	82		
NRU02394	2	H	0	85		
NRU02395	1	S	-25	38		
NRU02395	2	H	-45	40		
NRU02401	1	S	-9	47		
NRU02401	2	H	-10	50		
NRU02402	1	S	3	47		
NRU02402	2	H	0	50		
NRU02403	1	S	3	47		
NRU02403	2	H	0	50		
NRU02404	1	S	3	82		
NRU02404	2	H	0	85		
NRU02405	1	S	-46	72		
NRU02405	2	H	-48	75		
NRU02406	1	S	-27	35		
NRU02406	2	H	-30	38		
NRU02407	1	S	3	82		
NRU02407	2	H	0	85		
NRU02408	1	S	-42	77		
NRU02408	2	H	-45	80		
NRU02409	1	S	-16	47		
NRU02409	2	H	-20	50		
NRU02410	1	S	-7	47		
NRU02410	2	H	-10	50		
NRU02411	1	S	3	47		
NRU02411	2	H	0	50		
NRU02412	1	S	3	57		
NRU02412	2	H	0	60		
NRU02413	1	S	3	82		
NRU02413	2	H	0	85		
NRU02414	1	S	3	82		
NRU02414	2	H	0	85		
NRU02415	1	S	-25	92		
NRU02415	2	H	-30	95		
NRU02421	1	S	-15	55		
NRU02421	2	H	-20	70		
NRU02422	1	S	3	47		
NRU02422	2	H	0	50		
NRU02423	1	S	3	47		
NRU02423	2	H	0	50		
NRU02424	1	S	3	82		
NRU02424	2	H	0	85		
NRU02425	1	S	-17	47		
NRU02425	2	H	-20	50		
NRU02426	1	S	-25	92		
NRU02426	2	H	-30	95		
NRU02427	1	S	3	82		
NRU02427	2	H	0	85		
NRU02428	1	S	-25	92		
NRU02428	2	H	-30	95		
NRU02429	1	S	5	45		
NRU02429	2	H	0	50		
NRU02430	1	S	3	47		
NRU02430	2	H	0	50		
NRU02431	1	S	3	47		
NRU02431	2	H	0	50		
NRU02432	1	S	3	47		
NRU02432	2	H	0	50		
NRU02433	1	S	3	82		
NRU02433	2	H	0	85		
NRU02434	1	S	3	82		
NRU02434	2	H	0	85		
NRU02441	1	S	5	45		
NRU02441	2	H	0	50		
NRU02442	1	S	5	47		
NRU02442	2	H	0	50		
NRU02443	1	S	-17	47		
NRU02443	2	H	-20	50		
NRU02444	1	S	-17	47		
NRU02444	2	H	-20	50		
NRU02445	1	S	-32	-22		
NRU02445	2	H	-35	-19		
NRU02446	1	S	-17	47		
NRU02446	2	H	-20	50		
NRU02447	1	S	-17	47		
NRU02447	2	H	-20	50		
NRU02448	1	S	-12	47		
NRU02448	2	H	-18	50		
NRU02449	1	S	-42	77		
NRU02449	2	H	-45	80		
NRU02461	1	S	12	37		
NRU02461	2	H	10	40		
NRU02462	1	S	-17	57		
NRU02462	2	H	-20	60		
NRU02464	1	S	-27	52		
NRU02464	2	H	-30	55		
NRU02465	1	S	-20	60		
NRU02465	2	H	-40	70		
NRU02467	1	S	5	47		
NRU02467	2	H	0	50		
NRU02469	1	S	3	47		
NRU02469	2	H	0	50		
NRU02470	1	S	-17	57		
NRU02470	2	H	-20	60		
NRU02471	1	S	5	54		
NRU02471	2	H	0	72		
NRU02472	1	S	3	47		
NRU02472	2	H	0	50		
NRU02473	1	S	3	82		
NRU02473	2	H	0	85		
NRU02474	1	S	3	82		
NRU02474	2	H	0	85		
NRU02475	1	S	-25	45		
NRU02475	2	H	-30	50		
NRU02481	1	S	3	47		
NRU02481	2	H	0	50		
NRU02482	1	S	-12	47		
NRU02482	2	H	-15	50		
NRU02483	1	S	3	47		
NRU02483	2	H	0	50		
NRU02484	1	S	3	82		
NRU02484	2	H	0	85		
NRU02485	1	S	-30	70		
NRU02485	2	H	-40	75		
NRU02486	1	S	-2	47		
NRU02486	2	H	-5	50		
NRU02487	1	S	3	82		
NRU02487	2	H	0	85		
NRU02488	1	S	3	47		
NRU02488	2	H	0	50		
NRU02489	1	S	-75	85		
NRU02489	2	H	-80	90		
NRU02490	1	S	-12	52		
NRU02490	2	H	-15	55		
NRU02491	1	S	-44	47		
NRU02491	2	H	-46	50		
NRU02492	1	S	-47	60		
NRU02492	2	H	-50	65		
NRU02493	1	S	3	82		
NRU02493	2	H	0	85		
NRU02494	1	S	3	82		
NRU02494	2	H	0	85		
NRU02495	1	S	0	50		
NRU02495	2	H	-5	55		
NRU02501	1	S	-12	52		
NRU02501	2	H	-15	55		
NRU02502	1	S	5	160		
NRU02502	2	H	0	165		
NRU02503	1	S	5	160		
NRU02503	2	H	0	165		
NRU02504	1	S	3	82		
NRU02504	2	H	0	85		
NRU02505	1	S	-20	55		
NRU02505	2	H	-40	70		
NRU02506	1	S	-75	85		
NRU02506	2	H	-80	90		
NRU02507	1	S	3	82		
NRU02507	2	H	0	85		
NRU02508	1	S	-2	47		
NRU02508	2	H	-5	50		
NRU02509	1	S	-75	85		
NRU02509	2	H	-80	90		
NRU02510	1	S	-45	72		
NRU02510	2	H	-48	75		
NRU02511	1	S	3	47		
NRU02511	2	H	0	50		
NRU02512	1	S	3	49		
NRU02512	2	H	0	52		
NRU02513	1	S	3	82		
NRU02513	2	H	0	85		
NRU02514	1	S	3	82		
NRU02514	2	H	0	85		
NRU02515	1	S	-7	47		
NRU02515	2	H	-10	50		
NRU02521	1	S	-9	47		
NRU02521	2	H	-10	50		
NRU02522	1	S	3	47		
NRU02522	2	H	0	50		
NRU02523	1	S	3	47		
NRU02523	2	H	0	50		
NRU02524	1	S	3	82		
NRU02524	2	H	0	85		
NRU02525	1	S	-20	55		
NRU02525	2	H	-40	70		
NRU02526	1	S	-10	50		
NRU02526	2	H	-35	70		
NRU02527	1	S	3	82		
NRU02527	2	H	0	85		
NRU02528	1	S	-10	50		
NRU02528	2	H	-35	70		
NRU02529	1	S	-10	50		
NRU02529	2	H	-35	70		
NRU02530	1	S	-7	47		
NRU02530	2	H	-10	50		
NRU02531	1	S	3	47		
NRU02531	2	H	0	50		
NRU02532	1	S	3	57		
NRU02532	2	H	0	60		
NRU02533	1	S	3	82		
NRU02533	2	H	0	85		
NRU02534	1	S	3	82		
NRU02534	2	H	0	85		
NRU02535	1	S	-10	50		
NRU02535	2	H	-35	70		
NRU02542	1	S	3	47		
NRU02542	2	H	0	50		
NRU02543	1	S	3	47		
NRU02543	2	H	0	50		
NRU02544	1	S	3	82		
NRU02544	2	H	0	85		
NRU02546	1	S	3	49		
NRU02546	2	H	0	52		
NRU02547	1	S	3	82		
NRU02547	2	H	0	85		
NRU02548	1	S	-12	47		
NRU02548	2	H	-15	50		
NRU02549	1	S	-18	58		
NRU02549	2	H	-23	63		
NRU02550	1	H	-20	60		
NRU02551	1	S	3	47		
NRU02551	2	H	0	50		
NRU02552	1	S	3	47		
NRU02552	2	H	0	50		
NRU02553	1	S	3	82		
NRU02553	2	H	0	85		
NRU02554	1	S	3	82		
NRU02554	2	H	0	85		
NRU02555	1	S	-18	58		
NRU02555	2	H	-23	63		
NRU02561	1	S	5	45		
NRU02561	2	H	0	50		
NRU02562	1	S	5	47		
NRU02562	2	H	0	50		
NRU02564	1	S	-17	52		
NRU02564	2	H	-20	55		
NRU02565	1	H	-15	80		
NRU02566	1	S	-17	47		
NRU02566	2	H	-20	50		
NRU02567	1	S	-17	47		
NRU02567	2	H	-20	50		
NRU02568	1	S	-25	92		
NRU02568	2	H	-30	95		
NRU02569	1	S	-25	92		
NRU02569	2	H	-30	95		
NRU02581	1	S	-17	47		
NRU02581	2	H	-20	50		
NRU02582	1	S	-17	52		
NRU02582	2	H	-20	55		
NRU02583	1	S	-42	77		
NRU02583	2	H	-45	80		
NRU02584	1	S	-16	47		
NRU02584	2	H	-20	50		
NRU02585	1	S	-12	47		
NRU02585	2	H	-18	50		
NRU02586	1	S	-35	45		
NRU02586	2	H	-40	50		
NRU02587	1	H	-20	60		
NRU02588	1	S	-35	45		
NRU02588	2	H	-40	50		
NRU02589	1	S	-20	60		
NRU02589	2	H	-40	70		
NRU02590	1	S	-45	72		
NRU02590	2	H	-48	75		
NRU02591	1	S	-20	51		
NRU02591	2	H	-30	60		
NRU02592	1	S	-17	47		
NRU02592	2	H	-20	50		
NRU02593	1	S	-30	20		
NRU02593	2	H	-40	60		
NRU02594	1	S	-20	50		
NRU02594	2	H	-30	60		
NRU02595	1	S	-46	72		
NRU02595	2	H	-48	75		
NRU02601	1	S	-47	32		
NRU02601	2	H	-50	35		
NRU02602	1	S	-17	47		
NRU02602	2	H	-20	50		
NRU02603	1	S	-17	47		
NRU02603	2	H	-20	50		
NRU02604	1	S	-160	210	NDMT0017	0
NRU02604	2	H	-170	220	NDMT0017	0
NRU02604	3	S	-100	210	NDMT0017	1
NRU02604	4	H	-110	220	NDMT0017	1
NRU02605	1	S	-17	47		
NRU02605	2	H	-20	50		
NRU02606	1	S	-30	70		
NRU02606	2	H	-40	75		
NRU02607	1	S	-160	210	NDMT0021	0
NRU02607	2	H	-170	220	NDMT0021	0
NRU02607	3	S	-100	210	NDMT0021	1
NRU02607	4	H	-110	220	NDMT0021	1
NRU02608	1	H	-15	80		
NRU02609	1	S	-20	50		
NRU02609	2	H	-30	60		
NRU02610	1	S	5	160		
NRU02610	2	H	0	165		
NRU02611	1	S	-27	35		
NRU02611	2	H	-30	38		
NRU02612	1	S	-25	38		
NRU02612	2	H	-45	40		
NRU02613	1	S	-160	210	NDMT0025	0
NRU02613	2	H	-170	220	NDMT0025	0
NRU02613	3	S	-100	210	NDMT0025	1
NRU02613	4	H	-110	220	NDMT0025	1
NRU02614	1	S	-160	210	NDMT0029	0
NRU02614	2	H	-170	220	NDMT0029	0
NRU02614	3	S	-100	210	NDMT0029	1
NRU02614	4	H	-110	220	NDMT0029	1
NRU02615	1	S	-35	45		
NRU02615	2	H	-40	50		
NRU02621	1	S	-17	47		
NRU02621	2	H	-20	50		
NRU02622	1	S	-16	47		
NRU02622	2	H	-20	50		
NRU02623	1	S	-42	77		
NRU02623	2	H	-45	80		
NRU02624	1	S	-160	210	NDMT0033	0
NRU02624	2	H	-170	220	NDMT0033	0
NRU02624	3	S	-100	210	NDMT0033	1
NRU02624	4	H	-110	220	NDMT0033	1
NRU02626	1	S	-25	25		
NRU02626	2	H	-30	30		
NRU02627	1	S	-27	17		
NRU02627	2	H	-30	20		
NRU02628	1	S	-25	55		
NRU02628	2	H	-30	60		
NRU02629	1	S	-25	55		
NRU02629	2	H	-30	60		
NRU02630	1	S	-17	47		
NRU02630	2	H	-20	50		
NRU02631	1	S	-25	92		
NRU02631	2	H	-30	95		
NRU02632	1	S	-25	92		
NRU02632	2	H	-30	95		
NRU02633	1	S	-17	47		
NRU02633	2	H	-20	50		
NRU02634	1	S	-25	70		
NRU02634	2	H	-30	75		
NRU02635	1	S	5	160		
NRU02635	2	H	0	165		
NRU02641	1	S	-17	47		
NRU02641	2	H	-20	50		
NRU02642	1	S	3	47		
NRU02642	2	H	0	50		
NRU02643	1	S	-25	92		
NRU02643	2	H	-30	95		
NRU02644	1	S	-27	17		
NRU02644	2	H	-30	20		
NRU02645	1	S	3	47		
NRU02645	2	H	0	50		
NRU02646	1	S	-160	210	NDMT0037	0
NRU02646	2	H	-170	220	NDMT0037	0
NRU02646	3	S	-100	210	NDMT0037	1
NRU02646	4	H	-110	220	NDMT0037	1
NRU02647	1	S	-17	47		
NRU02647	2	H	-20	50		
NRU02648	1	S	-17	47		
NRU02648	2	H	-20	50		
NRU02649	1	S	-20	50		
NRU02649	2	H	-25	55		
NRU02650	1	S	-17	47		
NRU02650	2	H	-20	50		
NRU02651	1	S	3	49		
NRU02651	2	H	0	52		
NRU02652	1	H	-15	80		
NRU02653	1	S	-25	65		
NRU02653	2	H	-30	70		
NRU02654	1	S	-20	60		
NRU02654	2	H	-40	70		
NRU02655	1	S	-17	57		
NRU02655	2	H	-20	60		
NRU02661	1	S	-32	-22		
NRU02661	2	H	-35	-19		
NRU02662	1	S	-35	45		
NRU02662	2	H	-40	50		
NRU02663	1	S	-45	65		
NRU02663	2	H	-50	70		
NRU02664	1	S	-45	65		
NRU02664	2	H	-50	70		
NRU02665	1	S	3	47		
NRU02665	2	H	0	50		
NRU02667	1	S	-20	50		
NRU02667	2	H	-30	60		
NRU02668	1	S	3	47		
NRU02668	2	H	0	50		
NRU02669	1	S	-12	47		
NRU02669	2	H	-15	50		
NRU02670	1	S	-17	47		
NRU02670	2	H	-20	50		
NRU02671	1	S	-35	45		
NRU02671	2	H	-40	50		
NRU02672	1	S	-35	45		
NRU02672	2	H	-40	50		
NRU02673	1	S	-45	65		
NRU02673	2	H	-50	70		
NRU02674	1	S	-20	60		
NRU02674	2	H	-40	70		
NRU02675	1	S	-17	57		
NRU02675	2	H	-20	60		
NRU02681	1	S	-25	50		
NRU02681	2	H	-30	60		
NRU02682	1	S	-25	55	NCSD0PE4	2
NRU02682	2	H	-35	65	NCSD0PE4	2
NRU02683	1	S	3	47		
NRU02683	2	H	0	50		
NRU02684	1	S	-27	35		
NRU02684	2	H	-30	38		
NRU02685	1	S	-42	77		
NRU02685	2	H	-45	80		
NRU02686	1	S	-17	47		
NRU02686	2	H	-20	50		
NRU02687	1	S	-25	38		
NRU02687	2	H	-45	40		
NRU02688	1	S	-17	47		
NRU02688	2	H	-20	50		
NRU02689	1	S	-7	47		
NRU02689	2	H	-10	50		
NRU02701	1	S	16	200		
NRU02701	2	H	10	220		
NRU02703	1	S	-34	57	NTCSX002	0
NRU02703	2	H	-36	60	NTCSX002	0
NRU02703	3	S	-43	-2	NTCSX002	1
NRU02703	4	H	-46	6	NTCSX002	1
NRU02704	1	S	16	200		
NRU02704	2	H	10	220		
NRU02705	1	S	-160	210	NDMD0021	0
NRU02705	2	H	-170	220	NDMD0021	0
NRU02705	3	S	-100	210	NDMD0021	1
NRU02705	4	H	-110	220	NDMD0021	1
NRU02706	1	S	-140	225		
NRU02706	2	H	-150	235		
NRU02707	1	S	-130	-65		
NRU02707	2	H	-135	80		
NRU02709	1	S	-42	-28		
NRU02709	2	H	-45	-25		
NRU02710	1	S	20	70	NCST1U10	1
NRU02710	2	H	-70	110	NCST1U10	1
NRU02711	1	S	16	200		
NRU02711	2	H	10	220		
NRU02712	1	S	-44.5	-38.5	NPWSX051	0
NRU02712	2	H	-47.5	-35.5	NPWSX051	0
NRU02712	3	S	-44.5	57	NPWSX051	1
NRU02712	4	H	-47.5	60	NPWSX051	1
NRU02712	5	S	-44.5	-38.5	NPWSX051	2
NRU02712	6	H	-47.5	-35.5	NPWSX051	2
NRU02713	1	S	-9.7	23		
NRU02713	2	H	-11.5	25		
NRU02714	1	S	-115	145		
NRU02714	2	H	-120	150		
NRU02715	1	S	-28	57	NTCSX001	0
NRU02715	2	H	-30.5	60	NTCSX001	0
NRU02715	3	S	-33	-2	NTCSX001	1
NRU02715	4	H	-35.5	6	NTCSX001	1
NRU02721	1	S	-30	170	NCSD0PE4	2
NRU02721	2	H	-40	180	NCSD0PE4	2
NRU02722	1	H	-93	78		
NRU02723	1	S	-91	38		
NRU02723	2	H	-93	78		
NRU02724	1	S	-57	75		
NRU02724	2	H	-60.5	78		
NRU02725	1	S	-9.7	23		
NRU02725	2	H	-11.5	25		
NRU02726	1	S	-9.7	23		
NRU02726	2	H	-11.5	25		
NRU02727	1	H	-50	95		
NRU02728	1	S	16	200		
NRU02728	2	H	10	220		
NRU02729	1	S	-28	57	NTCSX001	0
NRU02729	2	H	-30.5	60	NTCSX001	0
NRU02729	3	S	-33	-2	NTCSX001	1
NRU02729	4	H	-35.5	6	NTCSX001	1
NRU02730	1	S	-62	-49	NPWSX053	0
NRU02730	2	H	-65	-46	NPWSX053	0
NRU02730	3	S	-62	57	NPWSX053	1
NRU02730	4	H	-65	60	NPWSX053	1
NRU02730	5	S	-62	-49	NPWSX053	2
NRU02730	6	H	-65	-46	NPWSX053	2
NRU02731	1	S	-28	57	NTCSX001	0
NRU02731	2	H	-30.5	60	NTCSX001	0
NRU02731	3	S	-33	-2	NTCSX001	1
NRU02731	4	H	-35.5	6	NTCSX001	1
NRU02732	1	S	16	200		
NRU02732	2	H	10	220		
NRU02733	1	S	-160	210	NDMD0017	0
NRU02733	2	H	-170	220	NDMD0017	0
NRU02733	3	S	-100	210	NDMD0017	1
NRU02733	4	H	-110	220	NDMD0017	1
NRU02734	1	S	-160	210	NDMD0025	0
NRU02734	2	H	-170	220	NDMD0025	0
NRU02734	3	S	-100	210	NDMD0025	1
NRU02734	4	H	-110	220	NDMD0025	1
NRU02735	1	S	16	200		
NRU02735	2	H	10	220		
NRU02741	1	S	-2	67	NCST1U10	1
NRU02741	2	H	-6.5	70	NCST1U10	1
NRU02742	1	S	16	200		
NRU02742	2	H	10	220		
NRU02743	1	S	16	200		
NRU02743	2	H	10	220		
NRU02744	1	S	16	200		
NRU02744	2	H	10	220		
NRU02745	1	S	-42	-28		
NRU02745	2	H	-45	-25		
NRU02746	1	S	-91	38		
NRU02746	2	H	-93	78		
NRU02747	1	S	-160	210	NDMD0029	0
NRU02747	2	H	-170	220	NDMD0029	0
NRU02747	3	S	-100	210	NDMD0029	1
NRU02747	4	H	-110	220	NDMD0029	1
NRU02748	1	S	-85	-50		
NRU02748	2	H	-90	80		
NRU02749	1	S	-91	38		
NRU02749	2	H	-93	78		
NRU02750	1	S	20	70	NCST1U10	1
NRU02750	2	H	-70	110	NCST1U10	1
NRU02751	1	H	-50	95		
NRU02752	1	S	-44.5	-38.5	NPWSX051	0
NRU02752	2	H	-47.5	-35.5	NPWSX051	0
NRU02752	3	S	-44.5	57	NPWSX051	1
NRU02752	4	H	-47.5	60	NPWSX051	1
NRU02752	5	S	-44.5	-38.5	NPWSX051	2
NRU02752	6	H	-47.5	-35.5	NPWSX051	2
NRU02753	1	S	-57	75		
NRU02753	2	H	-60.5	78		
NRU02754	1	S	-9.7	23		
NRU02754	2	H	-11.5	25		
NRU02755	1	S	-40	82		
NRU02755	2	H	-43.5	85		
NRU02761	1	S	16	200		
NRU02761	2	H	10	220		
NRU02762	1	S	-140	225		
NRU02762	2	H	-150	235		
NRU02763	1	H	-50	95		
NRU02765	1	S	-160	210	NDMD0033	0
NRU02765	2	H	-170	220	NDMD0033	0
NRU02765	3	S	-100	210	NDMD0033	1
NRU02765	4	H	-110	220	NDMD0033	1
NRU02766	1	S	-115	145		
NRU02766	2	H	-120	150		
NRU02767	1	S	16	200		
NRU02767	2	H	10	220		
NRU02768	1	S	16	200		
NRU02768	2	H	10	220		
NRU02769	1	S	-40	82		
NRU02769	2	H	-43.5	85		
NRU02770	1	S	-62	-49	NPWSX053	0
NRU02770	2	H	-65	-46	NPWSX053	0
NRU02770	3	S	-62	57	NPWSX053	1
NRU02770	4	H	-65	60	NPWSX053	1
NRU02770	5	S	-62	-49	NPWSX053	2
NRU02770	6	H	-65	-46	NPWSX053	2
NRU02771	1	S	-160	210	NDMD0037	0
NRU02771	2	H	-170	220	NDMD0037	0
NRU02771	3	S	-100	210	NDMD0037	1
NRU02771	4	H	-110	220	NDMD0037	1
NRU02772	1	S	-140	225		
NRU02772	2	H	-150	235		
NRU02773	1	S	-40	82		
NRU02773	2	H	-43.5	85		
NRU02774	1	S	-40	82		
NRU02774	2	H	-43.5	85		
NRU02775	1	S	-40	82		
NRU02775	2	H	-43.5	85		
NRU02781	1	S	-2	67	NCST1U10	1
NRU02781	2	H	-6.5	70	NCST1U10	1
NRU02782	1	S	-62	-49	NPWSX053	0
NRU02782	2	H	-65	-46	NPWSX053	0
NRU02782	3	S	-62	57	NPWSX053	1
NRU02782	4	H	-65	60	NPWSX053	1
NRU02782	5	S	-62	-49	NPWSX053	2
NRU02782	6	H	-65	-46	NPWSX053	2
NRU02783	1	S	-30	170	NCSD0PE4	2
NRU02783	2	H	-40	180	NCSD0PE4	2
NRU02784	1	S	-44.5	-38.5	NPWSX051	0
NRU02784	2	H	-47.5	-35.5	NPWSX051	0
NRU02784	3	S	-44.5	57	NPWSX051	1
NRU02784	4	H	-47.5	60	NPWSX051	1
NRU02784	5	S	-44.5	-38.5	NPWSX051	2
NRU02784	6	H	-47.5	-35.5	NPWSX051	2
NRU02785	1	S	-40	82		
NRU02785	2	H	-43.5	85		
NRU02786	1	S	16	200		
NRU02786	2	H	10	220		
NRU02787	1	S	-57	75		
NRU02787	2	H	-60.5	78		
NRU02788	1	S	16	200		
NRU02788	2	H	10	220		
NRU02789	1	S	-42	-28		
NRU02789	2	H	-45	-25		
NRU02790	1	S	20	70	NCST1U10	1
NRU02790	2	H	-70	110	NCST1U10	1
NRU02792	1	H	-36	60	NTCSX002	0
NRU02792	2	H	-46	6	NTCSX002	1
NRU02793	1	S	-91	38		
NRU02793	2	H	-93	78		
NRU02794	1	S	-91	38		
NRU02794	2	H	-93	78		
NRU02795	1	S	16	200		
NRU02795	2	H	10	220		
NRU02801	1	S	16	200		
NRU02801	2	H	10	220		
NRU02802	1	S	16	200		
NRU02802	2	H	10	220		
NRU02803	1	S	16	200		
NRU02803	2	H	10	220		
NRU02805	1	S	-40	82		
NRU02805	2	H	-43.5	85		
NRU02807	1	H	-50	95		
NRU02808	1	S	-115	145		
NRU02808	2	H	-120	150		
NRU02809	1	S	-40	82		
NRU02809	2	H	-43.5	85		
NRU02810	1	S	-34	57	NTCSX002	0
NRU02810	2	H	-36	60	NTCSX002	0
NRU02810	3	S	-43	-2	NTCSX002	1
NRU02810	4	H	-46	6	NTCSX002	1
NRU02811	1	S	-62	-49	NPWSX053	0
NRU02811	2	H	-65	-46	NPWSX053	0
NRU02811	3	S	-62	57	NPWSX053	1
NRU02811	4	H	-65	60	NPWSX053	1
NRU02811	5	S	-62	-49	NPWSX053	2
NRU02811	6	H	-65	-46	NPWSX053	2
NRU02812	1	S	-2	67	NCST1U10	1
NRU02812	2	H	-6.5	70	NCST1U10	1
NRU02813	1	S	-30	170	NCSD0PE4	2
NRU02813	2	H	-40	180	NCSD0PE4	2
NRU02814	1	S	-30	170	NCSD0PE4	2
NRU02814	2	H	-40	180	NCSD0PE4	2
NRU02815	1	S	-40	82		
NRU02815	2	H	-43.5	85		
NRU02901	1	H	0	82.5		
NRU02902	1	H	0	82.5		
NRU02903	1	H	0	82.5		
NRU02904	1	H	0	82.5		
NRU02905	1	H	0	82.5		
NRU02906	1	H	0	82.5		
NRU02907	1	H	0	82.5		
NRU02908	1	H	0	82.5		
NRU10101	1	H	-0.1	2.55	NCFT0HS0	1
NRU10102	1	H	-0.1	5.45	NCFT0HS0	1
NRU10103	1	H	-0.1	14.64	NCFT0HS0	1
NRU10104	1	H	-14.62	0.1	NCFT0HS0	1
NRU10105	1	H	2.48	2.52	NCFT0HS0	1
NRU10107	1	H	-0.1	27.9	NCFT0HS0	1
NRU10108	1	H	-0.1	5.45		1
NRU11101	1	H	-0.1	2.55		
NRU11102	1	H	-0.1	5.45		
NRU11103	1	H	-0.1	14.64		
NRU11104	1	H	-14.62	0.1		
NRU11105	1	H	2.48	2.52		
NRU11107	1	H	-0.1	27.9		
NRU11108	1	H	-0.1	5.45		
NRU12141	1	H	-0.01	0.96		
NRU12142	1	H	2949.2	3650	NCSD3KJ4	2
NRU12143	1	H	4.2	4.78	NCSD3JL2	2
NRU12144	1	H	2.8	3.5		
NRU12161	1	H	-0.01	0.96		
NRU12162	1	H	2949.2	3650	NCSD3KK4	2
NRU12163	1	H	4.2	4.78	NCSD3JM2	2
NRU12164	1	H	2.8	3.5		
NRU12221	1	S	12	37		
NRU12221	2	H	10	40		
NRU12222	1	S	-20	60		
NRU12222	2	H	-40	80		
NRU12223	1	H	-15	80		
NRU12224	1	S	-27	52		
NRU12224	2	H	-30	55		
NRU12225	1	S	-20	60		
NRU12225	2	H	-40	70		
NRU12226	1	S	5	54		
NRU12226	2	H	0	72		
NRU12227	1	S	5	47		
NRU12227	2	H	0	50		
NRU12228	1	S	-32	-22		
NRU12228	2	H	-35	-19		
NRU12229	1	S	-35	45		
NRU12229	2	H	-40	50		
NRU12230	1	S	-20	55		
NRU12230	2	H	-30	60		
NRU12231	1	S	-15	60		
NRU12231	2	H	-25	70		
NRU12232	1	S	-30	75		
NRU12232	2	H	-40	85		
NRU12233	1	S	3	82		
NRU12233	2	H	0	85		
NRU12234	1	S	3	82		
NRU12234	2	H	0	85		
NRU12235	1	S	-10	50		
NRU12235	2	H	-35	70		
NRU12241	1	S	-20	55		
NRU12241	2	H	-30	60		
NRU12242	1	S	-12	47		
NRU12242	2	H	-15	50		
NRU12243	1	S	-15	60		
NRU12243	2	H	-25	70		
NRU12244	1	S	3	82		
NRU12244	2	H	0	85		
NRU12245	1	S	-30	75		
NRU12245	2	H	-40	85		
NRU12246	1	S	-10	50		
NRU12246	2	H	-35	70		
NRU12247	1	S	3	82		
NRU12247	2	H	0	85		
NRU12248	1	S	-10	50		
NRU12248	2	H	-35	70		
NRU12249	1	S	-10	50		
NRU12249	2	H	-35	70		
NRU12250	1	S	-12	52		
NRU12250	2	H	-15	55		
NRU12251	1	S	-17	57		
NRU12251	2	H	-20	60		
NRU12252	1	S	-45	50		
NRU12252	2	H	-48	55		
NRU12253	1	S	3	82		
NRU12253	2	H	0	85		
NRU12254	1	S	3	82		
NRU12254	2	H	0	85		
NRU12255	1	S	5	54		
NRU12255	2	H	0	72		
NRU12261	1	S	-12	52		
NRU12261	2	H	-15	55		
NRU12262	1	S	-12	47		
NRU12262	2	H	-15	50		
NRU12263	1	S	5	160		
NRU12263	2	H	0	165		
NRU12264	1	S	3	82		
NRU12264	2	H	0	85		
NRU12265	1	S	-20	55		
NRU12265	2	H	-40	70		
NRU12266	1	S	5	160		
NRU12266	2	H	0	165		
NRU12267	1	S	3	82		
NRU12267	2	H	0	85		
NRU12268	1	S	-2	47		
NRU12268	2	H	-5	50		
NRU12269	1	S	0	50		
NRU12269	2	H	-5	55		
